exporter	gdppc_start	gdppc_end	gdppcppp_start	gdppcppp_end	nat_res_share_increase	export_share_increase	regqual	govteffectiv	polstab	rulelaw	corrupt	voice	diversity_rca	diversity_rpop	eci_rca	eci_rpop	fitness12_rca	fitness12_rpop	ann_rca	ann_rpop	var_rca	var_rpop	moran_rca	moran_rpop
IRL	55492.982562275	69822.3470849141	51067.9766083865	78051.520995538	0.0005347605742318101	0.1101709182466	1.6298970580101027	1.5213685035705575	0.961034625768661	1.7502803802490225	1.5425230264663723	1.315	122	799	1.400529900550182	0.8874880538321966	1.1871832547184598	2.8418305003426534	0.8623824730864043	0.4640343869828398	0.3197947702574887	1.1715390069585077	0.0159256530091796	0.0127527943410068
IRN	5585.52675758303	5520.31047120905	15235.7048371843	14535.8622264762	-0.09027291559617097	0.01801316596306897	-1.4742865860462175	-0.5156548768281938	-1.2175920158624631	-0.9833529442548743	-0.7424956709146502	-1.5925	106	148	-0.4776124091068741	-0.026529437152413	0.3124103960511195	0.2514953885047322	0.9513895952968136	1.05191175455629	0.2577547889023969	0.2059268904128686	0.0276608661510173	0.013762741036425
IRQ	6818.80462127833	5205.28825476591	14267.0356150368	10971.9700124802	-0.08397812964799797	-0.03381130279908796	-1.2088476419448848	-1.11164075136185	-2.0681905150413527	-1.4238105118274702	-1.249873489141465	-1.0875000000000001	6	10	-1.7825936179320214	-1.5788341312672225	1.4743557043115042e-05	0.0004919151603485	2.7688014385153226	2.26770575441583	0.0255256543840834	0.0336394644864805	0.0026776146290519	0.0020857727631274
ISL	54241.9346445558	71310.9392562342	45714.7926490087	55274.1891219644	-1.1794128084e-06	-0.05414380043629201	1.13357761502266	1.5139341950416574	1.2557875216007224	1.6883907318115225	1.8914843499660499	1.4124999999999999	64	320	0.1496339392803287	0.7568588123698977	0.2788843176108103	0.9013450044360164	0.9626933080396072	0.6523456546226793	0.2370271525187557	0.9119736702446772	0.0090126774209526	0.0109529275266883
ISR	37678.8897709163	40541.8620938968	34212.9444858096	39022.888023389	-0.0014940495788087701	-0.035297657213535026	1.2192513048648825	1.26992392539978	-1.10531061887741	1.0082812607288367	0.8733659833669665	0.6675	170	657	1.2467703894398343	0.8746673766723507	1.4834329109500266	2.289570543243245	0.6045864411241393	0.5026121904475693	0.4016197163232322	1.1176738393081216	0.0081469582488358	0.0065580318029573
ITA	35518.4152916749	32406.7203150134	36194.873918843	41713.9000170061	-0.0007274673098313099	0.016249051332268998	0.7235800623893734	0.407709650695324	0.490772381424904	0.41253143548965454	0.0675082481466235	0.9450000000000001	454	929	1.4769127447827626	0.8867601742169889	5.020205286876518	3.3662639095580773	0.3655013263745474	0.3317103869880761	0.5417105051076725	1.1801925472121158	0.0270487320743887	0.0147674815248554
JAM	4833.79031821405	5069.18383810726	8544.23018569639	9598.37095744956	0.0011853082947077009	0.03405455757908502	0.22734253481030475	0.10357617144472925	0.06609792076051225	-0.351674698293209	-0.24865618720650673	0.5175000000000001	83	68	-0.3591493605976005	-0.4486600346730098	0.1758300609371566	0.0554529586742719	1.0103077634341986	1.2547019307977214	0.3839717137342625	0.1798882951315166	0.0165021981902409	0.0098529651237506
JOR	4130.87905539962	4234.40313273963	9179.78348735681	10010.3949558156	-0.00259189115519872	-0.075988325790521	0.175358632579446	0.036216815467923755	-0.5459701716899873	0.36604949086904526	0.0941914711147545	-0.7725	184	222	0.2651778598239515	0.3699197389126875	0.8276135804050107	0.4590801736899855	0.6406831517768363	0.8572114939672433	0.5049373671390275	0.5442276133954512	0.019752547042082	0.0169026633547455
JPN	38109.4121125573	38386.5111457057	39179.155610609	41093.5006345222	3.753528658380009e-06	0.002115507197941007	1.12050485610962	1.5797146558761623	0.9828185290098197	1.42878070473671	1.63463479280472	1.08	299	669	2.446871550976589	1.126640793014619	5.236208074390763	2.8259831015156927	0.8665729801331226	0.768450932245207	0.3054752818451389	1.4649398777294609	0.063387519372922	0.0380092210751264
KAZ	12807.2606866152	9247.58133129626	24726.4728671586	24862.9661245889	-0.019673791853191	-0.06944001475841396	-0.309579249471426	-0.35638702847063547	-0.2783703301101923	-0.6369441300630573	-0.917516514658928	-1.18	67	221	-0.3780791643134701	0.2272889675638341	0.2958272763298755	0.4950169168204557	1.1333336085418533	0.8837322536366907	0.1028732652962205	0.2436349828624155	0.0205546365714668	0.0153780044254959
KEN	1315.80453537238	1572.33549593781	3021.43312339997	4046.20842543927	-0.0050931546353826015	-0.050650173847778014	-0.282700505107641	-0.4701055958867073	-1.2543525397777548	-0.7138646543025973	-1.0020723044872302	-0.23	171	55	-0.3768629075828824	-0.8941694786635396	0.547582145015302	0.0332164737144425	0.7623759594860422	1.5491131211485805	0.3858902415922853	0.2337338366590152	0.0295068079460623	0.0034124538774724
KGZ	1279.76978265986	1242.76964282023	4281.82407398558	5046.69153549093	0.04060257688148379	-0.03195810224656803	-0.3224496990442275	-0.7011995315551758	-0.9314178824424746	-1.0889869928359972	-1.1648125648498548	-0.5725	143	86	-0.1304708698253948	-0.4023260838733755	0.6008008918015645	0.0974309834974964	0.7777686269937256	1.0497276472383288	0.2748296112267974	0.3347052278355551	0.0213384096605587	0.0061741660930559
KHM	1093.49619050796	1385.2599796333	3185.33689790783	3928.37368825169	-0.0078909620926821	-0.019215163651808993	-0.421638496220112	-0.8184304833412173	-0.13031455455347926	-0.9960104078054429	-1.1247591972351074	-0.99	85	80	-0.6545404225079154	-0.0662736092345878	0.3055273244315791	0.1059708708500598	1.2691781311568875	1.5541592477510702	0.1447638512666818	0.0999659616496137	0.0387809745291617	0.0364566426473918
KOR	29249.5752209742	31616.8434004683	35324.4976704773	41110.6448038314	-8.081190730683998e-05	-0.06897213925309494	0.9961791634559622	1.18559989333153	0.266686599701643	0.9893817901611337	0.556367188692093	0.7125	212	771	1.861548444776895	1.0317497517958305	3.246978052684102	3.0174651281927787	0.7214578965066917	0.5738632823501588	0.3255033411723013	1.3616858292711036	0.0253616850808925	0.0257697815228463
KWT	44062.3170375209	29759.4364865575	70082.4248636737	50855.499959604	-0.192185844857598	-0.17310448248229407	-0.04252431355416775	-0.06619733665138475	0.20744276791811	0.3262435835786165	-0.133217627182603	-0.6300000000000001	17	221	-0.3575063729597619	0.5563416197061466	0.0091959726235274	0.4932838983600666	1.895461370357484	0.7093168322575163	0.439797346481128	0.6260021431552726	0.0074512986230196	0.011779578695072
LAO	1998.33521471699	2423.8462031921	5873.75548919659	7257.80793165273	-0.042558382218067806		-0.8717745542526245	-0.7042311653494835	0.1354671735316515	-0.8509516417980197	-0.9948627948761001	-1.6749999999999998	92	89	-0.958214351662699	-0.6399624540143138	0.2594457767397074	0.0890427438540202	1.0847151430077566	1.0049514242030446	0.0797795216635693	0.1248169939240924	0.0269302071790995	0.0079478765758044
LBN	7686.25602996455	7801.17865807555	15026.3361375226	16005.2570426061	-7.166896978669999e-06	-0.018564573317752	-0.12579810712486525	-0.3458973541855812	-1.6528486311435675	-0.7459991574287415	-0.9333390742540351	-0.4	228	250	0.3694670267794792	0.3375401167692926	1.2452013714955958	0.5413477959046408	0.5383781133205415	0.8069541000854593	0.5357528191634751	0.6632999983683917	0.0216653365405233	0.0137375159076258
LBR	721.182794835652	698.70176435511	1381.94025371831	1515.64325045424	-0.04021570203931901	-0.04147999484154599	-0.9793220311403282	-1.2881422936916376	-0.5007008612155915	-0.8748961687088013	-0.6879271864891052	-0.31000000000000005	26	17	-0.4610166326659117	-1.1471080994951874	0.0240051903851225	0.0029596579928345	1.5237482760293388	1.8543359747478627	0.1032533376958486	0.0526128984186197	0.006182471373308	0.0049591988861567
LBY	6466.91027014384	5756.69844996569	14303.0174902414	13237.9985273173	-0.036171569617392055	0.029280378593122977	-1.7938071489334102	-1.48726150393486	-1.7679556608200078	-1.29581433534622	-1.4281274080276476	-1.1425	9	28	-2.051845828063841	-0.5141584966613678	0.0001133310195652	0.0140232289085174	2.4185172346767536	1.6449131613779229	0.0255503671933541	0.1834856069590717	0.0059868554842158	0.007963443040372
LKA	3819.25352972265	4077.04372120747	11256.8560497537	12584.1044231151	-2.883090696922011e-05	0.007427029897899011	-0.12019644491374476	-0.1087376149371265	-0.5963025316596029	-0.17292998358607276	-0.2971953228116035	-0.5974999999999999	154	141	-0.310913309398319	-0.0153713650369941	0.7820663147458414	0.2336271995432208	0.9270203092712844	1.0748881852272925	0.2070591274101586	0.4201120086930909	0.0412399744499898	0.0254332879066032
LTU	16564.9565494076	16885.4073948373	28184.4723303858	33869.7415315368	-0.0006467509097378505	0.013247385485397984	1.1007977575063683	0.8378996700048446	0.7910197377204895	0.8501385003328321	0.426497720181942	0.9225	260	854	0.7906291062815481	0.8723059185641787	1.7597789428334658	3.001013240593673	0.5215302312556244	0.3509939344140264	0.4904825272938509	1.2103762129151745	0.0207705232452523	0.0267335579356801
LUX	118823.648368575	107627.151006695	101297.575745297	112666.769445095	-0.00035574229941502	0.050142612073929914	1.7610853910446174	1.6762229204177874	1.3407293856143925	1.83872029185295	2.119773507118225	1.6075	188	869	1.3450592136345316	0.8733985206375291	1.6315485574828974	3.1163055577497407	0.5703590446465591	0.4041593125467684	0.5163833805989317	1.2256928503105995	0.0093273076916802	0.0113236247278953
LVA	15713.536972819	15682.2214493267	23803.8094030424	28741.4751888616	0.00026881065149650054	0.004608635074252021	1.0479807406663904	0.8460409641265874	0.46363312005996704	0.7931831926107404	0.3189719133079052	0.785	248	785	0.7519587617142145	0.824139111278436	1.638793566100608	2.628366216483488	0.4976504756243161	0.2626498236425026	0.4801967489886631	1.0449512846441444	0.0174510510783035	0.0219806700268475
MAC	93777.1067959425	81516.6749248075	154095.703884367	126918.226521718	-1.2513031940000361e-08	-0.04993868063544497	1.443284422159195	1.239567399024965	0.8001093715429305	0.7352931201457977	0.5669446364045145	-0.05750000000000001	158	294	0.7849213874618931	0.8401900991021622	1.4404212401606726	0.9353111385273072	0.7976656429970148	0.7220078898099754	0.306565853505831	0.8507884407778169	0.0301433421223991	0.0171728363018974
MAR	3171.69919227376	3036.32525487301	6609.60910787755	7314.15448711835	-0.0027340562073273024	0.02591415134693598	-0.111682018265128	-0.08011651877313875	-0.4504996985197067	-0.18748731166124347	-0.368592940270901	-0.6774999999999999	164	176	-0.4773537783985616	-0.0388318178602729	0.5713463042772827	0.2686134815486413	0.9291186784493568	1.0284177647688173	0.1647044871802637	0.1977934472833867	0.0459172210144568	0.0206667001852255
MDA	3328.80144892125	3509.69345025814	8827.05410758548	11651.3174546862	-0.0003899397032993102	-0.0007193312537430074	-0.0601892392151055	-0.5034140050411222	-0.04024561456753875	-0.31902583315968525	-0.709805801510811	-0.01	166	199	0.1288186021835829	0.2752930229418561	0.824216945526233	0.4175841238473273	0.7535975624998204	0.9315404641251812	0.3543536962213752	0.272945556043466	0.0270864650527424	0.0223277773199394
MDG	530.861345678745	515.29272487784	1555.82337962072	1584.42267833676	-0.01619047010345449	0.02620724103761198	-0.6080611795186994	-1.13798835873604	-0.6147380322217942	-0.861773878335953	-0.684712313115597	-0.755	114	41	-0.8060060833134826	-0.5340897642391932	0.3501425086372771	0.0390963212804201	1.0388210559138304	1.5515334247822332	0.1186260323705808	0.2320059677918476	0.033562296648413	0.0017055538134591
MEX	10928.9168262489	9287.84973619382	18056.7911564109	19785.905008208	-0.020842193551493294	0.057781271483269024	0.4129876717925073	0.298031184822321	-0.7245913445949554	-0.512654401361942	-0.5219157561659815	0.08499999999999999	189	534	1.1273596359596114	0.8072139337712488	1.6964681584803782	1.6914697296997678	0.6016136785803499	0.7932816789780254	0.3989574133073663	1.3884987660824577	0.0101740293380358	0.0089055835488217
MHL	3230.02326028787	3666.69537359193	3441.60696430411	3775.52497269638	0.0	-0.10735064236640099	-1.0224467217922217	-1.5066346228122725	1.032976150512696	0.015640860889107246	-0.1853999411687255	1.1425	18	60	-0.7508197755790396	0.2163460665047219	0.0114425806841816	0.1009901729934049	1.709871693662245	1.17420627668552	0.1025149591855476	0.5505007648853418	0.0069412603028817	0.0082769869410664
MKD	5468.48086914212	5430.87421029797	13368.2228830926	15699.8942100855	-0.0129426998335377	0.07482864051723503	0.3712174221873282	-0.024746269918978506	-0.31757669150829326	-0.17737818323075777	-0.04982307925820375	-0.0675	155	293	0.0669169108465952	0.4342977783106448	0.7362972397129842	0.6616440783285591	0.7472131525301495	0.6164604377033022	0.3851125847527066	0.7765743015575524	0.0236277903480571	0.0241128748369664
MLI	848.274053713997	830.018367429228	1915.30367981381	2246.80166869684	0.010086141318957988	-0.0034139301943049817	-0.47687793523073196	-0.955262094736098	-1.544714838266372	-0.6414173543453218	-0.7488704770803449	-0.1925	33	12	-1.2618960139461746	-3.3566458280318905	0.0282247168647644	0.0002157181550968	1.4347709429187396	2.0936261501013864	0.1969397960912396	0.1404868858038561	0.0111423168510825	0.0037321027680994
MLT	26754.2685892123	28091.8616473935	34344.1116309684	42539.7363542404	0.0	0.00962479453936993	1.262346178293225	1.1823842525482149	1.0743166804313675	1.2896336913108823	0.8861263990402221	1.1624999999999999	84	483	1.0187337525939506	0.9208521783628084	0.5652551209760704	1.6132161770254578	0.8159322615040707	0.7306198876088076	0.3801761599158548	1.2037556743307467	0.004517294699445	0.0102726047343641
MMR	1251.82076450814	1291.54241301307	4245.8070401422	4739.91011751543	-0.013449948144592891	0.082693112017488	-1.7029574811458599	-1.4636691212654123	-1.070681616663934	-1.3031675219535825	-1.1330928057432177	-1.5675	86	52	-1.1347557371960064	-0.97386003209616	0.2143123407954955	0.0312576884151971	1.1642075982714528	1.3399923982702897	0.0669079245973977	0.1048322613425753	0.0294782430911768	0.0041471652244384
MNE	7378.04440441034	7784.08791153906	15371.1846293801	19745.1129811527	0.00828967665866139	0.009114857011672015	0.03888480924069875	0.16353348456323125	0.47148882597684877	0.04083504015579825	-0.15504272468388097	0.1925	103	123	0.0309407832393627	0.1557167073416192	0.3730229140945272	0.2436056519280334	0.884551307065601	0.9845412051381311	0.3664555216893516	0.2690065061465168	0.0157004643731441	0.014581114418371
MNG	4158.52571473091	3669.4175404033	11056.3098094418	11311.7938212007	0.11975299125025696	0.07545642632924504	-0.255962036550045	-0.551465779542923	0.590223915874958	-0.3396548330783843	-0.545048214495182	0.1175	33	47	-1.1711411966644172	-0.7944544401002559	0.0836765206036907	0.0480410316944509	1.4582704029873974	1.2901108458826085	0.0966860712829597	0.1684403124463275	0.0108129989139653	0.0072739612747771
MOZ	673.969955508106	461.415094120589	1139.05303889379	1283.65986980986	0.05588320674531499	0.07295011447377099	-0.42201633006334305	-0.6513589769601825	0.039893187582492745	-0.6947231590747835	-0.5838035941123962	-0.2275	68	40	-1.0703718902710324	-1.371570530491257	0.1100279093120047	0.0180440626306351	1.1357272745072642	1.374114914249101	0.183550057843743	0.1238820193891035	0.0202991208711026	0.0053645816751698
MRT	1677.10816613189	1578.11417355949	4295.04930350073	5077.19547171931	-0.065704785236695	0.017077236747560037	-0.7198508381843569	-0.9623260051012043	-0.9779850989580148	-0.9228875935077671	-0.7929693758487703	-0.9249999999999999	24	25	-1.4186780748141763	-1.339410933322349	0.0170719861466409	0.0077598708798548	1.7171487008872903	1.939917950017364	0.0995279111839474	0.0409853180039617	0.0105753973682687	0.007356914720951
MUS	10153.9382184867	10484.9083620411	18488.0467911726	21415.1161096211	2.0758567610920004e-05	-0.063943127086079	0.9739400148391713	0.945168420672416	0.8826448768377307	0.9348685145378115	0.37110128998756403	0.8875000000000001	139	257	0.033724929935841	0.4947544162355565	0.7963191501983843	0.6217124024495211	0.8268295625199661	0.7709108567368681	0.2339171086353652	0.48527037182925	0.0246574137035911	0.0211762464273439
MWI	371.269749625713	356.717573153369	1078.980573455	1037.54586753623	0.0006174169767537841	-0.04538723885172	-0.7221501916646957	-0.503006085753441	-0.050078871718142	-0.20560381188988702	-0.5617710947990417	-0.175	77	19	-0.6381967984903689	-1.7229770846840864	0.1891191080677241	0.0039788926057161	1.0552131957176794	1.8969660302387317	0.3553589626947281	0.0286473274233362	0.0181365909720147	0.0029409174896802
MYS	11319.0797572756	10259.1817806895	24607.707458023	26661.1877010899	-0.026652237587385007	-0.03781756117179498	0.6567440778017045	1.013990283012389	0.09765202587004776	0.4919438511133195	0.2571141361258925	-0.38	177	762	1.1402973879302631	0.7894915192158586	1.9172922967849932	2.6055696524231524	0.7109095110440912	0.4591970357415632	0.3622144482746738	1.1466640209372434	0.0195438597547981	0.008749133572447
NAM	5435.17195993204	5303.30917087143	10400.7696285891	10050.501278454	0.022971487743239195	-0.05228559094444002	0.0469426456838845	0.1234115157276395	0.8643281012773515	0.19986410439014424	0.3155954107642175	0.41750000000000004	97	212	-0.4480786384759792	0.2390715625826764	0.2629238764515462	0.3990863265195522	0.91643622915051	0.8126984927911372	0.2538456839917309	0.4155716307157407	0.0202135377447392	0.0108128583339682
NER	564.597482419666	517.975030051999	1142.51834907894	1163.68325867675	-0.012050571975912803	-0.031283419012425	-0.6016831994056702	-0.6805824041366579	-1.1309438198804882	-0.5858232975006106	-0.6448430716991425	-0.26	37	13	-1.2750476305231275	-1.4561245242817118	0.0564125123820969	0.0014217477010288	1.3694057675840483	2.237388588524713	0.1341256863440193	0.2150375121094142	0.0130683161449467	-0.0005716872114652
NGA	3098.98630009568	1968.56473841262	5507.17039988995	5190.35438635709	-0.016602192459276105	-0.052635639612107994	-0.7174086570739747	-1.0676772296428683	-2.0543207526206975	-1.1226841211318974	-1.20951697230339	-0.6724999999999999	29	28	-1.588404760342892	-1.8593669559050192	0.0349104899674853	0.0072458999786337	1.518964207101518	1.484609628088038	0.0769611827397266	0.1261528925119745	0.0114915205346151	0.0040647674180674
NIC	1934.06323712607	2159.157867515	4941.7005064869	6004.01729603435	-0.0107190754524887	-0.03669509134899698	-0.3307625949382782	-0.8627354651689527	-0.22712734248489125	-0.7109888941049577	-0.7806031703948972	-0.495	105	123	-0.7560376960885211	-0.3823252401062452	0.2449206512773246	0.1247038917309686	1.0486152150490389	1.0882459137551057	0.1737244076188882	0.182598942740388	0.0307214198471592	0.0210934589991539
NLD	52830.1742328055	48675.2223350213	49233.2153954401	55264.5703604103	-0.004398006092444539	0.028138598700634957	1.775990456342695	1.8008410036563873	1.12250655889511	1.8746977150440225	2.0686748921871176	1.5675000000000001	355	980	1.17089575053516	0.817904129259274	3.3123051608172807	3.560146233883351	0.4780356580119422	0.2550444932656199	0.4173968991991148	1.0489806850381036	0.0262014640941961	0.0063023512984012
NOR	97019.1827527462	75496.7540581998	65892.6892787813	64255.2826486677	-0.0201690647979677	-0.02663360032678099	1.6172120273113249	1.8650276958942424	1.2843742966651925	1.9603786170482649	2.2316939830780047	1.6949999999999998	97	686	0.8106677919758187	0.9592629255561173	0.6264294718177468	2.412670589122899	0.8426984000166988	0.6361401559901247	0.3355271494289057	1.3449727037191614	0.0125665372977702	0.0175982319253633
NPL	743.413381296219	911.444266521259	2593.43837539233	3099.30608193814	-0.0009625247700365702	-0.025167425314205013	-0.8008341342210773	-0.915764331817627	-1.162855371832848	-0.7475400120019913	-0.716785088181496	-0.5125000000000001	156	30	0.0218216246317064	-0.1989918019498938	0.8765935147561807	0.0303027922671653	0.8102200780443226	1.773740842824248	0.3870490374051444	0.3197885511173106	0.0289737764279563	-0.0006664861254315
NZL	44553.2822108385	42849.426324701	37276.9439703148	42274.4068831256	-0.003640848613310399	-0.00535621614939302	1.9006361067295074	1.8421083986759175	1.4149876832962052	1.9207008481025727	2.3022270202636723	1.5825	160	653	0.3302742330601511	0.7970955428572354	0.7991362809322186	2.06488036739399	0.7207042015109855	0.4451326153691698	0.3877124684185923	1.0883690765634764	0.0210869735584881	0.0158999622963063
OMN	20035.1739750121	15130.5207386726	38624.5991259682	29082.4236246658	-0.15942349157751703	-0.17909198449606997	0.4908547922968865	0.24891969561576824	0.5222387686371806	0.4924419671297072	0.19784474372863775	-1.0525	57	284	-0.4074885187275193	0.4322097383372398	0.1325361331402863	0.5841010563440642	1.0466525936552311	0.6397143753654094	0.2697640204906795	0.509859816300154	0.0118131977599036	0.0165132474869511
PAK	1251.16410422834	1464.99330546855	4238.5945208844	4571.41449087153	-0.011137644838880602	-0.03985263330767701	-0.683595448732376	-0.7856595814228058	-2.6229050755500776	-0.8508116304874417	-0.9823531508445745	-0.7974999999999999	179	78	-0.5121002802867433	-0.4476964319849109	0.8160567476802569	0.0934905141318911	0.9240111865024933	1.2648052141831496	0.1936538430411032	0.2107540884180202	0.0486619002997096	0.0108213511184927
PAN	12796.0700430496	15150.345612161	22897.3954948458	30454.7638063039	-0.0017913115400744197	-0.135773476771138	0.3843831270933153	0.23039181344211127	-0.034976064227521496	-0.11211891984567075	-0.3401167616248133	0.4825	228	500	0.8296190509389858	0.8488928533839077	2.3251258769204823	1.651066146761595	0.5929566196820637	0.4758145601320774	0.3014922967425814	1.0714286322273652	0.0249586041245938	0.0105918530944042
PER	6672.8802554854	6710.50802896038	11510.2838491968	12506.5301705306	0.016044525848416303	0.021129015988821997	0.48384378850460075	-0.17091337218880676	-0.7561277747154237	-0.559482663869858	-0.3935530111193658	0.1275	147	235	-0.4943875081822279	-0.0398697274051325	0.5205575789397667	0.4082609613793939	0.8603770437888261	0.8402613958252367	0.2586247601324069	0.3086858595793567	0.0290280022253827	0.0161152880577252
PHL	2959.64845212232	3123.23422944462	6960.90064652702	8120.84230882854	-0.012482239453522302	0.021977866637407004	-0.09938339795917299	0.127502353861928	-1.0946240127086635	-0.4387292116880417	-0.512000672519207	0.03	158	177	0.5798679825156654	0.5376990364364477	1.227200241974955	0.4860244648602701	0.7370577779032712	1.1212926694852998	0.2450626896842891	0.7578723238430739	0.0197468183579004	0.0025814695548217
PNG	2920.78372060611	2695.25188280292	3761.52437605627	4288.96764692683	0.005409991649866974		-0.47069577127695084	-0.6818684190511702	-0.5511834323406217	-0.8477927297353745	-0.9582170397043235	-0.022500000000000003	35	49	-1.4229518070719214	-0.9744780875337647	0.0400717366068353	0.033895812866088	1.3998873012156583	1.331195407730521	0.0466349996647869	0.1224531800531234	0.0121649938749923	0.0064931582796319
POL	14271.3058536202	13864.6817579973	25475.5046935928	30160.4942336866	0.0005448335549182503	0.06941339943088203	0.9975149780511856	0.7115693986415865	0.9844593554735176	0.801668033003807	0.6128551661968232	1.05	365	851	1.0930710977298006	0.9018356553156762	2.9813334206164805	3.0211171144884528	0.3924895960674248	0.3189860575205154	0.5778202287516452	1.2014938273237885	0.0216749296560344	0.0191567432314969
PRT	22074.3007634216	21490.429863104	28742.4403783509	33150.2099653858	-0.00106050112293064	0.025082983954069958	0.7517601996660233	1.0503862500190733	0.7680124342441559	1.07142272591591	0.992826536297799	1.08	361	830	0.7458958899503737	0.8092205561933312	2.648075360018113	2.784332206558371	0.4018727999599247	0.2979585016172659	0.5122399249896277	1.146940913051242	0.0240628859896418	0.0252742821788027
PRY	6102.94323272326	5680.58076826353	11425.6611376997	12594.3414272626	-0.0008727847002509015	0.015649964033833966	-0.321555897593498	-0.881324753165245	-0.5972469579428438	-0.7910618185997011	-0.895217791199684	-0.0975	68	92	-0.333099014417422	-0.1583511788741434	0.1931571608340495	0.1469804670269775	1.0736241086329668	1.0283463639352195	0.2520657376229358	0.3839859068553291	0.0177503700279084	0.011235345533818
PSE	3352.11259506043	3620.36048715937	5510.13293040455	6401.74089135074	0.0	-0.000988634807400004							184	105	0.3175600673182514	0.1277283594997094	1.0560573576228194	0.1733087748394476	0.6114176257511109	1.0400793624513247	0.4629160517956182	0.4906767898658238	0.0189310637784296	0.006467170164305
QAT	83858.4768549031	59124.9323657393	129068.788829385	91738.8537969694	-0.127042377016727	-0.15108695502555705	0.6555576473474503	0.9233846962451939	1.147083520889284	0.884587422013283	1.042084783315659	-1.0274999999999999	18	155	-0.411137674728123	0.5500606496353796	0.003312753810914	0.3496480157917971	1.9541289950568668	0.8233418285758022	0.1213140813259675	0.5023813970760398	0.0116292079644802	0.0118362670443823
ROU	10043.6774497614	10807.7953907179	20657.7070695521	27230.5238192666	-0.00583181958957949	0.005973853394762045							247	619	0.9293812543896304	0.8396645263157936	1.972879126616829	1.9845402917141783	0.5296624650881231	0.6056680140081501	0.4716989937460443	1.1863557406955425	0.0182540934352946	0.0165231300362885
RUS	14095.648742954	10720.3325853448	25761.6480209933	26005.979940469	-0.024675999593771	-0.010202160719956978	-0.35690276324748976	-0.3388517387211325	-0.8739214688539505	-0.767460897564888	-1.009987071156502	-0.98	102	345	0.4055134276626171	0.6340576194025579	0.6231625910428792	1.0360415648506305	0.9524711416680082	0.740096678987324	0.1499798711130402	0.3757645496126057	0.0244406986035906	0.0163796079207211
SAU	24463.9031634311	20803.7459178785	55725.3975564186	47309.1322269122	-0.17507764828849198	-0.12022236655940396	0.052611315913963994	0.0032116835936905133	-0.4157791659235952	0.12246283423155549	-0.06919381255283949	-1.885	37	304	0.3031223932531905	0.5882672250288834	0.0906300431089274	0.7927401164770782	1.2972659452027246	0.6421537965843089	0.1796655960433746	0.6017036014017036	0.0087701207830807	0.0131843858252512
SDN	1709.99960541964	1111.86844893858	4734.83304626744	4362.57840927293	0.03676869061936989	0.014312773372894192	-1.4249499440193176	-1.4534495174884825	-2.3348937034606925	-1.2349932491779325	-1.3951708078384426	-1.7650000000000001	39	22	-1.687173997302361	-2.5201117783546176	0.0504453895550044	0.0035937252338208	1.5158591964098085	1.6111799678975376	0.1205514830522187	0.1278000769890261	0.0203835055409239	0.0044788693973182
SEN	1396.65822533925	1361.69958778497	2830.69910610579	3203.9007579397	-0.00046031973143350057	0.0015178640639420139	-0.140727609395981	-0.446249581873417	-0.16196755319833775	-0.266596334055066	-0.22103780321776847	0.032499999999999994	122	58	-0.5647204893305168	-1.1550596202422934	0.3415911751107018	0.0377538377163928	0.869695594431475	1.3548131609446763	0.2831855520210312	0.1260447318704188	0.0251838788425082	0.006770992391444
SGP	57562.5307937678	60913.745333494	84423.1913432675	94940.970785297	-7.748172841800003e-07	-0.21248160353599985	1.9898253381252275	2.14811235666275	1.2810115218162528	1.7328692972660051	2.095798075199125	-0.027500000000000004	144	944	1.913361139299518	0.8175551586358283	1.839213032217248	3.4079121059662847	0.9411105915258638	0.3440545931795409	0.2251523030725747	1.1324520994079497	0.0285262925063178	0.0214537458040667
SLV	3589.04219262897	3910.25719295906	7233.19382659099	8454.05819814848	-0.0022383805147843895	-0.005231136261094029	0.3572149276733398	-0.09450847283005724	0.07183406502008426	-0.6290757209062575	-0.3513495475053787	0.034999999999999996	170	199	0.1370680203223542	0.3590353078707723	0.8462099951613253	0.3999887110192277	0.7177448206102871	0.9235572483677764	0.4668661922547267	0.4344240639118035	0.0252173345139768	0.0283440342858906
SRB	6600.05680854589	6292.54362926707	14659.6064222468	16664.0607114127	-0.0009855844397536995	0.08393999683008296	0.010493685025721747	-0.047204295173287496	-0.09792721085250376	-0.2804286293685438	-0.28274812176823627	0.245	273	490	0.6608563951663322	0.6709853617753726	1.6175460503758738	1.363063471991491	0.4840530064691173	0.445531693568207	0.5082216461844967	0.7889151907080916	0.0194799217717314	0.0170627937070628
SUR	9471.92200052426	5637.5149461838	17261.0755848226	16372.5796227304	0.08245407381127201		-0.5328683704137803	-0.07998435967601825	0.145337700843811	-0.07067361194640426	-0.332491673529148	0.4	43	102	-0.5658029629822138	0.0296070583421115	0.0707262674320502	0.1306332569725013	1.2457777367289298	1.0732906452244373	0.2261828399939273	0.2643510503775073	0.0098802128926781	0.0098066073904682
SVK	18674.3440568625	17556.6008176369	28996.8667929371	30189.3971333144	-0.0010525819133363101	0.03656689032106002	0.9688702821731556	0.8335742652416229	1.0554493963718432	0.5184810012578962	0.1544125489890575	0.965	209	863	1.374381580742961	0.8658314638515251	1.7761201731790042	3.057270476371986	0.5867527817253722	0.4163211652879655	0.5515217716867606	1.2388787888054398	0.0129941167711537	0.0160405692453696
