prod	pci_rca	pci_rpop	complexity12_rca	complexity12_rpop
8465	0.9099671894708664	0.8216292729111757	1.6148666951756379	1.4813865096585432
8466	1.4705547532566645	1.0137993435135157	1.9944367423188527	2.2258157671544385
8467	1.3944887443554193	0.8405028015120429	1.9632150710589058	1.2136127015012408
8468	1.2129844872593514	0.35115860983307046	0.5872203282457734	0.49246116956203506
8470	0.355586257238763	0.8336890241447199	1.7235015448359305	1.5434246838599912
8471	0.9906162515964212	1.0473996862210466	2.784935096498131	2.408268285590285
8472	0.861687266915445	0.927656776368518	1.1706318902986452	1.8324187552700097
8473	1.0928004572357661	0.948975435719623	1.9696821700498377	1.3252281210249233
8474	0.347041623070821	0.3100307459212222	0.42969694230047906	0.7433913705332074
8475	1.2807629056849772	0.8612103265385757	1.34300410524222	1.9354595329135538
8476	0.4849263945949048	0.699666012796308	1.2103786250114383	0.8936530755109127
8477	1.6842648559531919	0.8231454730180363	2.600038111720989	1.6486635234619855
8478	-0.04641406348461173	-0.04679858371806591	0.503248303623671	0.43212152835711265
8479	2.0480409160104918	1.0408753877989765	2.934299816858329	1.9769760859613947
8480	1.3407687430932689	0.7767137764364591	2.080759314102659	1.5746722659898325
8481	1.72906808597276	0.7453347351420118	2.5141777346809477	1.2910570251616726
8482	1.3354524778487729	0.9043238796493754	2.2831848137664696	2.0997748367536193
8483	1.5703349736608854	0.798239376599426	1.9723133112586637	1.4628526668437452
8484	1.0748659259012334	0.3820210559091548	0.2183372232289402	0.2524982537193685
8485	1.2409904521593702	0.5078515912840336	0.6056798102300723	0.4327303185830297
8501	0.8338942525478364	0.6168102385863743	0.919901879326359	0.9761094201773387
8502	0.6160784514215468	0.4755940214442543	0.34882634384406125	0.8843235151048132
8503	0.9531934369070152	0.5437999605580615	1.1965681677240532	0.9688268961209632
8504	0.7365965819974396	0.7470578846508622	1.2619654939839238	1.456654634535554
8505	1.29333124173236	1.1037193550552948	3.01026317496236	2.7962216544962653
8506	0.41356154399429496	0.2534601186989361	1.0439064614700935	0.6101815272482389
8507	-0.1449501812365063	0.25086813610396924	0.32296858242221577	0.5615722509367747
8508	1.0783552836269672	1.0214253874895325	1.5047682228806267	2.150358866078994
8509	0.8099886454666161	0.8412422165522511	2.6355792984248936	1.9520318873268132
8510	1.1814704256758732	0.927781101026772	2.972875815053536	2.646150130517329
8511	0.9857365794855323	0.7347838629157464	1.2357394038928124	1.0849041252609157
8512	1.0748920956703063	0.6723427700063217	1.520860946779362	1.049180876627899
8513	0.5417455131081331	0.7616883174132871	6.050269182863824	1.981850960053722
8514	1.5425737984810386	0.8423530154466327	2.6628804455593884	1.9079002270507153
