854	"2924"	"Plants and parts of trees used in perfumery; in pharmacy; etc"	"4digit"	120
855	"2925"	"Seeds, fruits and spores, nes, for planting"	"4digit"	120
856	"2926"	"Live plants, bulbs, etc"	"4digit"	120
857	"2927"	"Cut flowers and foliage"	"4digit"	120
858	"2929"	"Other materials of vegetable origin, nes"	"4digit"	120
859	"3221"	"Anthracite, not agglomerated"	"4digit"	121
860	"3222"	"Other coal, not agglomerated"	"4digit"	121
861	"3223"	"Lignite, not agglomerated"	"4digit"	121
862	"3224"	"Peat, not agglomerated"	"4digit"	121
863	"3231"	"Briquettes, ovoids, from coal, lignite or peat"	"4digit"	121
864	"3232"	"Coke and semi-coke of coal, of lignite or peat; retort carbon"	"4digit"	121
865	"3330"	"Crude petroleum and oils obtained from bituminous materials"	"4digit"	122
866	"3340"	"Petroleum products, refined"	"4digit"	122
867	"3341"	"Gasoline and other light oils"	"4digit"	122
868	"3342"	"Kerosene and other medium oils"	"4digit"	122
869	"3343"	"Gas oils"	"4digit"	122
870	"3344"	"Fuel oils, nes"	"4digit"	122
871	"3345"	"Lubricating petroleum oils, and preparations, nes"	"4digit"	122
872	"3351"	"Petroleum jelly and mineral waxes"	"4digit"	122
873	"3352"	"Mineral tars and products"	"4digit"	122
874	"3353"	"Mineral tar pitch, pitch coke"	"4digit"	122
875	"3354"	"Petroleum bitumen, petroleum coke and bituminous mixtures, nes"	"4digit"	122
876	"3413"	"Petroleum gases and other gaseous hydrocarbons, nes, liquefied"	"4digit"	123
877	"3414"	"Petroleum gases, nes, in gaseous state"	"4digit"	123
878	"3415"	"Coal gas, water gas and similar gases"	"4digit"	123
879	"3510"	"Electric current"	"4digit"	124
880	"4111"	"Fat and oils of fish and marine mammals"	"4digit"	125
881	"4113"	"Animals oils, fats and greases, nes"	"4digit"	125
882	"4232"	"Soya bean oil"	"4digit"	126
883	"4233"	"Cotton seed oil"	"4digit"	126
884	"4234"	"Groundnut (peanut) oil"	"4digit"	126
885	"4235"	"Olive oil"	"4digit"	126
886	"4236"	"Sunflower seed oil"	"4digit"	126
887	"4239"	"Other fixed vegetable oils, soft"	"4digit"	126
888	"4241"	"Linseed oil"	"4digit"	126
889	"4242"	"Palm oil"	"4digit"	126
890	"4243"	"Coconut (copra) oil"	"4digit"	126
891	"4244"	"Palm kernel oil"	"4digit"	126
892	"4245"	"Castor oil"	"4digit"	126
893	"4249"	"Fixed vegetable oils, nes"	"4digit"	126
894	"4311"	"Processed animal and vegetable oils"	"4digit"	127
895	"4312"	"Hydrogenated animal or vegetable oils and fats"	"4digit"	127
896	"4313"	"Fatty acids, acid oils, and residues; degras"	"4digit"	127
897	"4314"	"Waxes of animal or vegetable origin"	"4digit"	127
898	"5111"	"Acyclic hydrocarbons"	"4digit"	128
899	"5112"	"Cyclic hydrocarbons"	"4digit"	128
900	"5113"	"Halogenated derivatives of hydrocarbons"	"4digit"	128
901	"5114"	"Hydrocarbons derivatives, nonhaloganeted"	"4digit"	128
902	"5121"	"Acyclic alcohols, and their derivatives"	"4digit"	128
903	"5122"	"Cyclic alcohols, and their derivatives"	"4digit"	128
904	"5123"	"Phenols and phenol-alcohols, and their derivatives"	"4digit"	128
905	"5137"	"Monocarboxylic acids and their derivatives"	"4digit"	128
906	"5138"	"Polycarboxylic acids and their derivatives"	"4digit"	128
907	"5139"	"Oxygen-function acids, and their derivatives"	"4digit"	128
908	"5145"	"Amine-function compounds"	"4digit"	128
909	"5146"	"Oxygen-function amino-compounds"	"4digit"	128
910	"5147"	"Amide-function compounds; excluding urea"	"4digit"	128
911	"5148"	"Other nitrogen-function compounds"	"4digit"	128
912	"5154"	"Organo-sulphur compounds"	"4digit"	128
913	"5155"	"Other organo-inorganic compounds"	"4digit"	128
914	"5156"	"Heterocyclic compound; nucleic acids"	"4digit"	128
915	"5157"	"Sulphonamides, sultones and sultams"	"4digit"	128
916	"5161"	"Ethers, epoxides, acetals"	"4digit"	128
917	"5162"	"Aldehyde, ketone and quinone-function compounds"	"4digit"	128
918	"5163"	"Inorganic esters, their salts and derivatives"	"4digit"	128
919	"5169"	"Organic chemicals, nes"	"4digit"	128
920	"5221"	"Chemical elements"	"4digit"	129
921	"5222"	"Inorganic acids and oxygen compounds of non-metals"	"4digit"	129
922	"5223"	"Halogen and sulphur compounds of non-metals"	"4digit"	129
923	"5224"	"Metallic oxides of zinc, iron, lead, chromium etc"	"4digit"	129
924	"5225"	"Inorganic bases and metallic oxides, hydroxides and peroxides"	"4digit"	129
925	"5231"	"Metallic salts and peroxysalts of inorganic acids"	"4digit"	129
926	"5232"	"Metallic salts and peroxysalts of inorganic acids"	"4digit"	129
